asset_id,asset_type,name,lat,lon,surface_type,traffic_estimate,last_repair_date,pothole_reports_30d,pothole_reports_180d,condition_index,report_text,repair_history,images
RD-00636,road,Segment D-636,41.728224,-87.593978,composite,32781,2024-12-06,4,12,68,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied last month.,full-depth patch 2023-10-16; seal coat 2024-01-21,
RD-00637,road,Segment B-637,41.751905,-87.930738,asphalt,55914,2025-10-24,3,12,73,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,,
RD-00638,road,Segment B-638,41.708901,-87.646609,concrete,91766,2024-10-12,6,22,40,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near shoulder edge. Temporary patch applied this week.,drain rehab 2024-12-21; drain rehab 2026-02-20; full-depth patch 2023-06-30,
RD-00639,road,Segment B-639,41.789347,-87.556262,composite,11038,2025-10-04,5,8,99,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near shoulder edge. Temporary patch applied this week.,seal coat 2024-06-16,
RD-00640,road,Segment D-640,41.819538,-87.667428,composite,72058,2025-09-28,4,11,71,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,,
RD-00641,road,Segment A-641,41.662753,-87.584957,asphalt,61198,2025-12-22,3,14,37,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near wheel path. Temporary patch applied last month.,mill and fill 2024-05-07,https://example.com/images/rd-00641_crack.jpg
RD-00642,road,Segment B-642,41.649595,-87.602443,asphalt,5572,2024-04-05,1,5,78,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near travel lane. Temporary patch applied last month.,,
RD-00643,road,Segment A-643,41.697591,-87.814861,concrete,55527,2025-08-18,6,18,54,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near drain inlet area. Temporary patch applied last month.,drain rehab 2023-06-28,https://example.com/images/rd-00643_pothole.jpg
RD-00644,road,Segment B-644,41.871487,-87.776308,asphalt,50340,2025-10-11,5,15,52,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied this week.,full-depth patch 2025-02-25; seal coat 2023-09-18,
RD-00645,road,Segment A-645,42.008125,-87.570043,asphalt,61477,2025-02-01,4,17,50,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,,https://example.com/images/rd-00645_fatigue.jpg
RD-00646,road,Segment B-646,41.895828,-87.60724,concrete,32071,2024-01-30,3,8,71,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near drain inlet area. Temporary patch applied last month.,drain rehab 2024-07-12,
RD-00647,road,Segment C-647,41.977244,-87.918256,concrete,19301,2024-09-02,4,13,70,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied last month.,mill and fill 2023-10-01; full-depth patch 2023-06-26,https://example.com/images/rd-00647_drainage.jpg
RD-00648,road,Segment C-648,42.03198,-87.571923,composite,13857,2025-08-08,4,9,67,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,full-depth patch 2024-02-11; drain rehab 2024-09-03; mill and fill 2024-04-12,https://example.com/images/rd-00648_joint.jpg
RD-00649,road,Segment B-649,41.975453,-87.744122,asphalt,74549,2024-12-31,5,16,71,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near wheel path. Temporary patch applied two weeks ago.",,
RD-00650,road,Segment C-650,41.987218,-87.646535,composite,41245,2025-09-22,4,16,62,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied last month.,mill and fill 2025-03-12,
RD-00651,road,Segment D-651,41.651635,-87.931136,asphalt,93385,2025-08-30,4,19,44,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,full-depth patch 2024-11-23; full-depth patch 2023-08-05,
RD-00652,road,Segment D-652,41.882542,-87.886443,composite,14129,2025-03-05,2,7,55,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.",seal coat 2024-07-12; mill and fill 2023-09-13,
RD-00653,road,Segment B-653,41.7796,-87.773745,concrete,43720,2025-09-15,5,10,62,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near travel lane. Temporary patch applied last month.,drain rehab 2024-01-30; drain rehab 2025-08-09; drain rehab 2024-11-22,https://example.com/images/rd-00653_joint.jpg
RD-00654,road,Segment D-654,41.855958,-87.802507,asphalt,35511,2025-06-22,3,11,77,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near wheel path. Temporary patch applied last month.,,
RD-00655,road,Segment D-655,41.923314,-87.745179,asphalt,87917,2024-06-04,5,13,64,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied this week.,drain rehab 2025-05-18; full-depth patch 2024-09-30; full-depth patch 2025-07-02,
RD-00656,road,Segment D-656,42.011022,-87.916299,composite,72951,2024-09-18,4,17,44,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near wheel path. Temporary patch applied this week.",full-depth patch 2024-06-13,https://example.com/images/rd-00656_drainage.jpg
RD-00657,road,Segment D-657,41.847618,-87.861892,concrete,29549,2024-06-26,2,10,64,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near wheel path. Temporary patch applied last month.,mill and fill 2025-03-15,https://example.com/images/rd-00657_corrosion.jpg
RD-00658,road,Segment A-658,42.031675,-87.671064,asphalt,10394,2024-08-20,5,11,66,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,,https://example.com/images/rd-00658_spalling.jpg
RD-00659,road,Segment D-659,41.812812,-87.632697,concrete,56455,2024-11-22,3,16,59,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near travel lane. Temporary patch applied this week.,mill and fill 2025-09-27; full-depth patch 2024-12-01; drain rehab 2023-08-08,
RD-00660,road,Segment C-660,41.853403,-87.823672,composite,39417,2025-05-13,5,12,61,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied this week.",seal coat 2024-10-13; seal coat 2025-01-23,
RD-00661,road,Segment C-661,41.748001,-87.698729,asphalt,42613,2024-06-14,4,11,55,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied two weeks ago.,mill and fill 2024-11-09; mill and fill 2023-08-13; mill and fill 2024-11-02,https://example.com/images/rd-00661_spalling.jpg
RD-00662,road,Segment D-662,41.803899,-87.523997,asphalt,47169,2023-11-27,5,13,56,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2024-04-30; seal coat 2023-06-27; seal coat 2025-11-27,https://example.com/images/rd-00662_crack.jpg
RD-00663,road,Segment B-663,41.650858,-87.739916,concrete,19487,2024-03-22,3,11,60,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near drain inlet area. Temporary patch applied last month.,drain rehab 2024-02-03; mill and fill 2023-07-10,https://example.com/images/rd-00663_pothole.jpg
RD-00664,road,Segment B-664,41.711736,-87.600659,asphalt,48298,2023-11-23,3,12,88,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied this week.",drain rehab 2025-05-28; seal coat 2025-02-11; drain rehab 2025-02-08,https://example.com/images/rd-00664_spalling.jpg
RD-00665,road,Segment C-665,41.846818,-87.579209,composite,16391,2025-10-20,3,8,65,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied last month.,seal coat 2025-12-29,https://example.com/images/rd-00665_crack.jpg
RD-00666,road,Segment D-666,41.70581,-87.84452,concrete,42450,2025-04-23,6,11,44,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied this week.,drain rehab 2025-04-08,
RD-00667,road,Segment A-667,41.767517,-87.583431,asphalt,89294,2024-05-12,5,11,89,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near wheel path. Temporary patch applied this week.,seal coat 2024-03-31; seal coat 2025-11-24; seal coat 2023-08-22,https://example.com/images/rd-00667_spalling.jpg
RD-00668,road,Segment D-668,41.885125,-87.946074,asphalt,57603,2025-10-18,4,13,46,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic. Distress concentrated near travel lane. Temporary patch applied two weeks ago.,drain rehab 2024-07-20; full-depth patch 2024-10-28,
RD-00669,road,Segment A-669,41.889645,-87.748482,concrete,14121,2025-11-08,2,6,63,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near travel lane. Temporary patch applied this week.,full-depth patch 2024-06-04; seal coat 2025-07-16; mill and fill 2025-02-18,
RD-00670,road,Segment D-670,41.817089,-87.922268,composite,76160,2025-06-06,6,18,73,Deck delamination with hollow sound and moisture intrusion evidence. Distress concentrated near drain inlet area. Temporary patch applied this week.,,
RD-00671,road,Segment B-671,41.808051,-87.56239,composite,14093,2024-02-22,5,9,87,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,,
RD-00672,road,Segment B-672,41.770297,-87.787632,concrete,78313,2026-01-27,4,18,54,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near shoulder edge. Temporary patch applied this week.,mill and fill 2024-09-26; drain rehab 2025-06-10,
RD-00673,road,Segment C-673,41.7603,-87.773412,concrete,5266,2025-07-23,3,6,70,Localized pavement settlement and subgrade void risk near utility crossing. Distress concentrated near drain inlet area. Temporary patch applied this week.,drain rehab 2024-12-05,
RD-00674,road,Segment D-674,41.90836,-87.832339,composite,30474,2025-08-23,5,13,73,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near travel lane. Temporary patch applied two weeks ago.",full-depth patch 2026-01-14; seal coat 2025-04-06; seal coat 2023-06-24,
RD-00675,road,Segment A-675,41.940191,-87.566067,composite,7826,2023-12-29,5,9,44,Expansion joint leakage accelerating deck and support deterioration. Distress concentrated near drain inlet area. Temporary patch applied this week.,,
RD-00676,road,Segment D-676,41.942603,-87.800702,concrete,53383,2025-02-03,6,19,45,Concrete spalling and exposed rebar found around deck edge and joint line. Distress concentrated near wheel path. Temporary patch applied two weeks ago.,seal coat 2024-06-09,
RD-00677,road,Segment C-677,41.954263,-87.854127,composite,86773,2025-03-12,3,15,67,Corrosion staining and section loss observed on bearing and steel members. Distress concentrated near wheel path. Temporary patch applied this week.,drain rehab 2024-02-10,https://example.com/images/rd-00677_washout.jpg
RD-00678,road,Segment A-678,41.953974,-87.834301,asphalt,54556,2024-06-09,6,14,44,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near shoulder edge. Temporary patch applied two weeks ago.,drain rehab 2025-07-30; full-depth patch 2023-10-29; drain rehab 2025-02-15,https://example.com/images/rd-00678_pothole.jpg
RD-00679,road,Segment B-679,41.879743,-87.790208,composite,59954,2023-12-25,6,19,45,Longitudinal cracking near wheel path with water ingress and patch separation. Distress concentrated near travel lane. Temporary patch applied last month.,drain rehab 2023-11-02; drain rehab 2025-09-10; seal coat 2026-01-01,https://example.com/images/rd-00679_fatigue.jpg
RD-00680,road,Segment C-680,41.663748,-87.873766,concrete,53602,2024-06-14,4,21,23,"Standing water, blocked inlets, and shoulder washout after rainfall events. Distress concentrated near drain inlet area. Temporary patch applied this week.",drain rehab 2025-11-12; mill and fill 2025-08-11,
