report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-21f7e47cba,RD-00214,2026-02-06T05:20:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.681276,-87.86426,https://example.com/images/rd-00214_washout.jpg
RPT-b9b6da6ab2,RD-00853,2026-02-06T04:50:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.711988,-87.768494,https://example.com/images/rd-00853_spalling.jpg
RPT-439af7b209,RD-00812,2026-02-06T04:49:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",5,contractor,41.804273,-87.900903,
RPT-49b69ddbe9,RD-00513,2026-02-06T03:12:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,41.844239,-87.559123,
RPT-75ef5f9b49,BRG-0352,2026-02-06T02:38:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.948542,-87.731613,
RPT-55a347e305,RD-00805,2026-02-06T02:25:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.744375,-87.925683,
RPT-a64d6c72f4,BRG-0229,2026-02-06T02:11:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.877312,-87.543695,https://example.com/images/brg-0229_fatigue.jpg
RPT-4e8ecd8a47,BRG-0189,2026-02-06T01:52:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,inspection,42.013962,-87.775567,
RPT-3264fc6551,RD-00886,2026-02-06T00:57:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,311,41.662903,-87.923353,https://example.com/images/rd-00886_drainage.jpg
RPT-d930a6c431,RD-00902,2026-02-06T00:15:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,inspection,41.860052,-87.561221,
RPT-075e2c2a7a,BRG-0177,2026-02-06T00:03:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,inspection,41.773413,-87.528586,
RPT-61f93d49b6,RD-00029,2026-02-05T23:41:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,inspection,41.988097,-87.692026,
RPT-3185aafaff,BRG-0335,2026-02-05T22:49:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.998672,-87.900917,https://example.com/images/brg-0335_crack.jpg
RPT-6c6570a198,RD-00638,2026-02-05T22:38:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.709009,-87.649786,
RPT-4ab2e1a342,RD-00273,2026-02-05T21:52:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,311,41.705489,-87.62581,
RPT-17d6c15102,RD-00838,2026-02-05T20:46:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,41.673878,-87.818387,https://example.com/images/rd-00838_washout.jpg
RPT-50601bdbb3,RD-00398,2026-02-05T20:09:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,inspection,41.959676,-87.719622,https://example.com/images/rd-00398_spalling.jpg
RPT-001432af9b,RD-00113,2026-02-05T19:50:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,inspection,41.764834,-87.794585,https://example.com/images/rd-00113_drainage.jpg
RPT-076783c4f9,BRG-0204,2026-02-05T19:33:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.67503,-87.840569,
RPT-38552f5419,RD-00954,2026-02-05T19:05:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,41.832215,-87.779224,
RPT-051363a129,RD-00444,2026-02-05T17:48:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,42.040628,-87.624878,
RPT-b9ce8cdc5e,BRG-0070,2026-02-05T17:03:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.865291,-87.907716,
RPT-96e598b9b2,RD-00091,2026-02-05T16:35:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,contractor,41.719673,-87.820177,https://example.com/images/rd-00091_crack.jpg
RPT-bd1736d6a5,RD-00057,2026-02-05T16:10:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,contractor,41.739191,-87.895238,
RPT-114b92d0dc,RD-00758,2026-02-05T15:09:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,42.011198,-87.643492,
RPT-091aae1bc1,RD-00470,2026-02-05T15:04:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,inspection,41.95294,-87.732994,
RPT-4f81635f3b,BRG-0213,2026-02-05T14:58:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,41.741686,-87.580931,https://example.com/images/brg-0213_drainage.jpg
RPT-2919171e3c,RD-00879,2026-02-05T14:43:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,41.928201,-87.837413,https://example.com/images/rd-00879_pothole.jpg
RPT-d215e5a803,RD-00191,2026-02-05T14:15:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,41.754131,-87.878026,https://example.com/images/rd-00191_fatigue.jpg
RPT-11a5de6ee0,RD-00948,2026-02-05T13:55:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.885701,-87.743328,https://example.com/images/rd-00948_fatigue.jpg
RPT-e1c40f3a26,RD-00086,2026-02-05T13:53:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,contractor,41.943693,-87.749009,
RPT-fe35dd3a5d,RD-00902,2026-02-05T13:51:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,41.860068,-87.561081,https://example.com/images/rd-00902_fatigue.jpg
RPT-32768b6045,RD-00743,2026-02-05T13:46:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.877156,-87.819975,https://example.com/images/rd-00743_drainage.jpg
RPT-609b3e2144,RD-00534,2026-02-05T13:40:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.991081,-87.667936,
RPT-cc33b60ee8,RD-00761,2026-02-05T13:34:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,contractor,41.899163,-87.678225,
RPT-b1937300b2,RD-00233,2026-02-05T13:21:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,contractor,41.839582,-87.69463,
RPT-254adf82bb,RD-00546,2026-02-05T13:14:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,inspection,41.720602,-87.946288,
RPT-0d1a233d35,BRG-0142,2026-02-05T12:26:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.703481,-87.657266,
RPT-7c1d8b5019,RD-00580,2026-02-05T12:23:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,contractor,41.843923,-87.731361,
RPT-b515646fe0,BRG-0214,2026-02-05T11:55:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.64644,-87.899293,https://example.com/images/brg-0214_spalling.jpg
RPT-518e89cd6b,RD-00359,2026-02-05T11:27:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,contractor,41.899867,-87.823564,
RPT-428ba71cf4,RD-00602,2026-02-05T11:15:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.961585,-87.857783,https://example.com/images/rd-00602_fatigue.jpg
RPT-576390148a,RD-00652,2026-02-05T10:56:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,1,inspection,41.881882,-87.88949,
RPT-5837f62d6c,RD-00001,2026-02-05T10:49:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.667288,-87.770004,https://example.com/images/rd-00001_drainage.jpg
RPT-b1ee23cff1,RD-00228,2026-02-05T10:41:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,inspection,41.670646,-87.901463,https://example.com/images/rd-00228_pothole.jpg
RPT-661d39671f,BRG-0127,2026-02-05T08:52:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,5,311,41.700178,-87.675292,
RPT-7eb9ca64f5,BRG-0083,2026-02-05T07:42:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,41.97567,-87.935328,https://example.com/images/brg-0083_washout.jpg
RPT-a84eccb1d4,RD-00061,2026-02-05T06:55:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,contractor,41.842134,-87.618557,https://example.com/images/rd-00061_washout.jpg
RPT-f8ecdf8687,BRG-0122,2026-02-05T05:55:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,5,311,41.882624,-87.699399,https://example.com/images/brg-0122_crack.jpg
RPT-13ac284ff0,RD-00484,2026-02-05T04:25:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.747079,-87.647668,https://example.com/images/rd-00484_fatigue.jpg
RPT-298b6fcc04,RD-00882,2026-02-05T04:01:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,inspection,41.801952,-87.788751,
RPT-3fc43715fa,RD-00151,2026-02-05T03:04:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.798761,-87.60646,
RPT-9bc6502633,RD-00577,2026-02-05T02:42:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.86837,-87.889188,
RPT-c9aa4a1585,RD-00672,2026-02-05T02:23:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,contractor,41.774231,-87.790473,
RPT-60414c0bb0,RD-00646,2026-02-05T01:25:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.899106,-87.60747,
RPT-7e2846b0fa,RD-00001,2026-02-05T01:24:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,contractor,41.663995,-87.768424,https://example.com/images/rd-00001_corrosion.jpg
RPT-d79c1d19ec,RD-00820,2026-02-05T01:17:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.792036,-87.834673,https://example.com/images/rd-00820_fatigue.jpg
RPT-6ba4ab9b85,RD-00271,2026-02-05T00:54:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.836442,-87.926043,
RPT-8f3eac087d,BRG-0324,2026-02-05T00:51:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.958846,-87.547625,
RPT-c28d2ac3cf,RD-00033,2026-02-05T00:33:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,41.660575,-87.869259,
RPT-1c17c9b0cc,RD-00374,2026-02-04T22:44:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",1,311,41.757432,-87.765353,
RPT-e220c9e3fc,RD-00084,2026-02-04T22:35:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.705576,-87.601966,
RPT-b9a5137bd3,BRG-0136,2026-02-04T22:35:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.706459,-87.891773,https://example.com/images/brg-0136_pothole.jpg
RPT-5e8f5b66bc,RD-00930,2026-02-04T22:30:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,contractor,41.937416,-87.864688,
RPT-d98f2b3ce6,RD-00544,2026-02-04T21:13:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,41.65672,-87.532656,https://example.com/images/rd-00544_washout.jpg
RPT-8a690527cf,RD-00112,2026-02-04T21:08:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,41.9726,-87.868484,
RPT-be16465411,RD-00939,2026-02-04T20:45:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,311,41.797144,-87.73254,
RPT-01e75dc467,BRG-0083,2026-02-04T20:38:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,41.978728,-87.941732,
RPT-253c0dfa50,RD-00299,2026-02-04T20:20:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,inspection,41.935219,-87.824962,https://example.com/images/rd-00299_spalling.jpg
RPT-b8da9da9d3,RD-00316,2026-02-04T20:13:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.998049,-87.581207,
RPT-dc88ab078a,RD-00150,2026-02-04T19:26:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,inspection,42.02209,-87.780875,
RPT-431fa68096,RD-00134,2026-02-04T19:04:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.765144,-87.5364,
RPT-75e64aac43,RD-00478,2026-02-04T18:41:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,contractor,42.021596,-87.773847,
RPT-c6bc278219,BRG-0090,2026-02-04T18:13:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.843127,-87.69029,https://example.com/images/brg-0090_crack.jpg
RPT-9ab2311fb8,RD-00237,2026-02-04T18:05:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,41.775839,-87.940727,
RPT-554dacc7fc,BRG-0192,2026-02-04T16:49:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,contractor,41.988707,-87.55087,https://example.com/images/brg-0192_corrosion.jpg
RPT-6f61ad249e,BRG-0111,2026-02-04T16:42:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,contractor,41.663808,-87.760853,https://example.com/images/brg-0111_spalling.jpg
RPT-9551216647,BRG-0113,2026-02-04T16:35:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,contractor,41.713566,-87.75399,
RPT-7933261128,RD-00805,2026-02-04T16:12:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,inspection,41.745234,-87.92893,https://example.com/images/rd-00805_corrosion.jpg
RPT-e1d13adce5,RD-00107,2026-02-04T16:08:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,41.742993,-87.746806,https://example.com/images/rd-00107_joint.jpg
RPT-63912b3463,BRG-0223,2026-02-04T15:40:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,311,41.743491,-87.672507,https://example.com/images/brg-0223_crack.jpg
RPT-5768f4e0ec,RD-00732,2026-02-04T15:32:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,contractor,41.930543,-87.873807,
RPT-3ac772fb2d,BRG-0346,2026-02-04T14:56:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,2,311,41.738548,-87.620096,https://example.com/images/brg-0346_spalling.jpg
RPT-fc44fd4042,BRG-0174,2026-02-04T14:29:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,inspection,41.967968,-87.655471,https://example.com/images/brg-0174_spalling.jpg
RPT-c3fd04932a,RD-00903,2026-02-04T13:47:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.712639,-87.917575,https://example.com/images/rd-00903_fatigue.jpg
RPT-95c15dea62,BRG-0083,2026-02-04T13:46:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,41.978603,-87.938142,
